	LNR	Cluster_ID
24717	80438	7.0
24718	80741	10.0
24719	80745	3.0
24720	80755	10.0
24721	80757	7.0
24722	81072	10.0
24723	76616	5.0
24724	77246	10.0
24725	77565	10.0
24726	77886	7.0
24727	77888	6.0
24728	77895	7.0
24729	78535	7.0
24730	79160	6.0
24731	79178	3.0
24732	79489	10.0
24733	79490	7.0
24734	79806	3.0
24735	80135	10.0
24736	80451	3.0
24737	80760	3.0
24738	81099	10.0
24739	81403	8.0
24740	76951	9.0
24741	2580	9.0
24742	2605	9.0
24743	2625	10.0
24744	2637	3.0
24745	2339	10.0
24746	2342	9.0
24747	2053	5.0
24748	2396	3.0
24749	2089	3.0
24750	2423	10.0
24751	2439	9.0
24752	2452	3.0
24753	2458	0.0
24754	2459	3.0
24755	12725	3.0
24756	12133	8.0
24757	12441	7.0
24758	2461	5.0
24759	2467	10.0
24760	2174	3.0
24761	2480	9.0
24762	2488	7.0
24763	2489	3.0
24764	2819	9.0
24765	3151	8.0
24766	2841	4.0
24767	2858	10.0
24768	3160	6.0
24769	3166	8.0
24770	3171	6.0
24771	3178	9.0
24772	2875	9.0
24773	3280	7.0
24774	2894	5.0
24775	3180	10.0
24776	3194	3.0
24777	2936	7.0
24778	2937	7.0
24779	3237	9.0
24780	2950	3.0
24781	3251	3.0
24782	3009	1.0
24783	3014	3.0
24784	2719	3.0
24785	3026	3.0
24786	3043	9.0
24787	3049	7.0
24788	3057	10.0
24789	2749	5.0
24790	3070	9.0
24791	2760	9.0
24792	2773	7.0
24793	3083	3.0
24794	2786	3.0
24795	3766	8.0
24796	3775	10.0
24797	3443	6.0
24798	12305	3.0
24799	12645	3.0
24800	12328	5.0
24801	12743	10.0
24802	12346	9.0
24803	12669	0.0
24804	12672	3.0
24805	12373	10.0
24806	12377	9.0
24807	12698	10.0
24808	12384	9.0
24809	69618	5.0
24810	69626	3.0
24811	69934	10.0
24812	69936	10.0
24813	69949	9.0
24814	70254	7.0
24815	70260	10.0
24816	71538	10.0
24817	71550	7.0
24818	71865	10.0
24819	71874	10.0
24820	72186	5.0
24821	72509	7.0
24822	72820	5.0
24823	72832	10.0
24824	73141	9.0
24825	73465	8.0
24826	73778	10.0
24827	74099	2.0
24828	74418	6.0
24829	74421	8.0
24830	74748	10.0
24831	75064	3.0
24832	75386	10.0
24833	75698	9.0
24834	76020	5.0
24835	71561	3.0
24836	71564	2.0
24837	71570	9.0
24838	71890	3.0
24839	72211	9.0
24840	72529	5.0
24841	72531	9.0
24842	72533	2.0
24843	72844	7.0
24844	73157	2.0
24845	73479	10.0
24846	73490	10.0
24847	74118	7.0
24848	74765	10.0
24849	75078	5.0
24850	75403	8.0
24851	75408	10.0
24852	75412	7.0
24853	75415	2.0
24854	75718	3.0
24855	75734	3.0
24856	76360	7.0
24857	72860	7.0
24858	74473	10.0
24859	74788	0.0
24860	74793	3.0
24861	75099	6.0
24862	75419	9.0
24863	77546	7.0
24864	2008	5.0
24865	1423	10.0
24866	1425	3.0
24867	1433	1.0
24868	83127	4.0
24869	83133	7.0
24870	84412	2.0
24871	84723	3.0
24872	85052	3.0
24873	85368	5.0
24874	85370	3.0
24875	85694	9.0
24876	81550	10.0
24877	81556	9.0
24878	81860	8.0
24879	83151	6.0
24880	83156	7.0
24881	1395	3.0
24882	1089	9.0
24883	1092	5.0
24884	796	10.0
24885	1115	3.0
24886	815	2.0
24887	1122	2.0
24888	1130	1.0
24889	1131	9.0
24890	830	7.0
24891	1146	10.0
24892	1152	3.0
24893	1155	10.0
24894	1159	5.0
24895	844	9.0
24896	848	1.0
24897	1178	7.0
24898	871	2.0
24899	1196	9.0
24900	881	9.0
24901	882	3.0
24902	913	6.0
24903	1227	3.0
24904	1542	2.0
24905	1889	3.0
24906	1890	5.0
24907	1895	10.0
24908	1597	3.0
24909	1900	6.0
24910	1915	10.0
24911	1918	3.0
24912	1919	10.0
24913	1602	3.0
24914	1606	1.0
24915	2037	5.0
24916	1629	3.0
24917	1630	7.0
24918	1928	10.0
24919	1646	9.0
24920	1677	6.0
24921	1678	5.0
24922	1688	0.0
24923	1995	0.0
24924	55539	10.0
24925	55542	2.0
24926	55548	6.0
24927	55861	2.0
24928	51036	10.0
24929	51047	7.0
24930	51700	9.0
24931	52010	3.0
24932	52017	10.0
24933	52340	2.0
24934	52344	7.0
24935	52674	8.0
24936	52676	3.0
24937	52988	9.0
24938	53628	3.0
24939	53643	3.0
24940	54282	10.0
24941	54592	6.0
24942	54913	9.0
24943	55232	10.0
24944	55238	3.0
24945	55556	9.0
24946	55563	9.0
24947	55568	5.0
24948	55871	9.0
24949	51053	3.0
24950	51054	3.0
24951	51393	2.0
24952	51712	3.0
24953	52037	10.0
24954	52039	9.0
24955	52681	7.0
24956	52695	8.0
24957	53020	7.0
24958	63471	10.0
24959	63788	7.0
24960	64106	7.0
24961	64415	9.0
24962	64745	3.0
24963	65057	5.0
24964	65058	3.0
24965	65069	3.0
24966	65374	7.0
24967	65376	9.0
24968	65385	7.0
24969	65694	6.0
24970	65698	7.0
24971	65706	3.0
24972	66014	7.0
24973	66015	7.0
24974	61234	7.0
24975	61235	4.0
24976	61239	9.0
24977	61554	2.0
24978	61556	10.0
24979	62204	10.0
24980	62513	9.0
24981	62841	10.0
24982	63477	3.0
24983	64755	10.0
24984	65079	10.0
24985	65088	2.0
24986	65093	6.0
24987	65727	2.0
24988	65731	9.0
24989	54347	8.0
24990	54351	3.0
24991	54669	10.0
24992	54676	3.0
24993	54683	3.0
24994	55317	5.0
24995	51147	3.0
24996	51150	10.0
24997	51475	10.0
24998	51793	10.0
24999	52772	9.0
25000	53092	3.0
25001	54050	3.0
25002	54055	3.0
25003	54699	8.0
25004	55654	3.0
25005	55665	10.0
25006	50832	10.0
25007	50837	6.0
25008	51161	10.0
25009	51164	10.0
25010	51493	10.0
25011	52136	7.0
25012	52138	3.0
25013	52146	1.0
25014	52148	5.0
25015	52149	3.0
25016	52459	10.0
25017	52462	10.0
25018	52469	10.0
25019	52781	3.0
25020	53118	7.0
25021	53744	0.0
25022	53762	7.0
25023	54074	9.0
25024	54708	10.0
25025	54715	5.0
25026	54722	3.0
25027	54725	9.0
25028	55030	3.0
25029	55035	9.0
25030	55367	9.0
25031	55677	7.0
25032	51191	9.0
25033	66115	9.0
25034	66123	2.0
25035	66132	5.0
25036	61336	4.0
25037	62952	3.0
25038	63261	10.0
25039	63270	7.0
25040	30593	5.0
25041	31010	3.0
25042	31017	7.0
25043	30601	9.0
25044	30610	5.0
25045	30904	7.0
25046	30631	6.0
25047	30931	2.0
25048	30934	10.0
25049	30648	3.0
25050	30942	7.0
25051	30958	3.0
25052	30960	10.0
25053	30964	5.0
25054	30967	3.0
25055	30972	3.0
25056	30980	2.0
25057	30986	9.0
25058	30993	2.0
25059	30702	3.0
25060	30709	6.0
25061	30710	7.0
25062	30421	6.0
25063	30753	10.0
25064	30754	4.0
25065	30757	5.0
25066	30493	8.0
25067	30496	3.0
25068	30803	9.0
25069	30508	7.0
25070	30512	9.0
25071	31487	7.0
25072	31491	3.0
25073	31501	3.0
25074	31502	9.0
25075	31506	10.0
25076	31512	3.0
25077	31180	9.0
25078	31526	10.0
25079	40062	9.0
25080	40485	10.0
25081	40490	3.0
25082	40418	10.0
25083	40450	10.0
25084	40145	9.0
25085	40146	3.0
25086	40150	7.0
25087	40467	3.0
25088	40469	9.0
25089	40159	7.0
25090	39890	3.0
25091	40201	3.0
25092	40216	9.0
25093	39909	6.0
25094	40236	9.0
25095	40246	3.0
25096	40249	3.0
25097	39948	10.0
25098	39949	9.0
25099	40266	10.0
25100	39958	6.0
25101	39961	9.0
25102	42869	10.0
25103	42878	10.0
25104	42499	2.0
25105	42811	10.0
25106	43444	3.0
25107	43454	2.0
25108	44086	2.0
25109	44736	8.0
25110	44744	7.0
25111	45059	4.0
25112	45066	1.0
25113	45382	10.0
25114	40573	9.0
25115	40910	9.0
25116	41220	3.0
25117	41542	9.0
25118	41547	7.0
25119	41878	9.0
25120	42834	8.0
25121	42837	9.0
25122	43479	6.0
25123	43782	10.0
25124	43792	5.0
25125	44118	10.0
25126	44433	5.0
25127	44765	3.0
25128	44768	9.0
25129	45092	7.0
25130	45417	4.0
25131	41888	3.0
25132	41892	10.0
25133	42212	10.0
25134	42221	9.0
25135	42541	2.0
25136	42844	10.0
25137	42850	10.0
25138	43180	3.0
25139	43485	10.0
25140	43498	10.0
25141	43810	5.0
25142	43817	5.0
25143	44124	10.0
25144	44461	10.0
25145	44462	1.0
25146	44770	2.0
25147	44774	9.0
25148	45102	10.0
25149	45431	8.0
25150	45437	9.0
25151	40616	3.0
25152	40619	8.0
25153	41259	9.0
25154	41587	9.0
25155	41594	7.0
25156	41917	2.0
25157	42226	7.0
25158	42227	6.0
25159	42231	6.0
25160	42234	10.0
25161	42542	9.0
25162	42550	4.0
25163	3822	6.0
25164	3834	9.0
25165	3504	7.0
25166	3520	3.0
25167	3869	6.0
25168	3560	5.0
25169	3881	3.0
25170	3884	7.0
25171	3891	6.0
25172	3598	3.0
25173	3901	3.0
25174	3600	6.0
25175	3617	7.0
25176	3309	9.0
25177	3620	10.0
25178	3325	7.0
25179	3345	6.0
25180	3350	3.0
25181	3670	10.0
25182	3675	6.0
25183	3360	3.0
25184	3368	5.0
25185	3682	10.0
25186	3692	7.0
25187	3382	5.0
25188	3397	6.0
25189	3724	4.0
25190	3736	7.0
25191	3433	7.0
25192	3756	2.0
25193	4078	9.0
25194	4385	3.0
25195	4390	9.0
25196	4397	0.0
25197	4401	10.0
25198	4083	6.0
25199	4099	2.0
25200	4102	5.0
25201	4122	7.0
25202	4132	7.0
25203	4137	6.0
25204	4141	10.0
25205	4150	10.0
25206	4451	7.0
25207	4460	7.0
25208	4180	7.0
25209	4464	2.0
25210	4468	1.0
25211	4198	10.0
25212	4200	7.0
25213	4494	9.0
25214	4220	7.0
25215	4517	7.0
25216	4522	10.0
25217	4537	6.0
25218	4539	8.0
25219	3942	7.0
25220	4263	3.0
25221	4276	7.0
25222	4296	7.0
25223	4298	7.0
25224	3997	6.0
25225	3473	6.0
25226	3800	7.0
25227	3804	6.0
25228	3480	7.0
25229	3481	10.0
25230	3484	4.0
25231	3485	3.0
25232	72930	9.0
25233	73236	3.0
25234	73240	5.0
25235	73558	5.0
25236	73568	6.0
25237	73570	7.0
25238	73881	7.0
25239	73886	7.0
25240	74203	10.0
25241	74210	3.0
25242	74523	6.0
25243	74844	3.0
25244	75168	3.0
25245	75477	7.0
25246	75479	3.0
25247	75480	10.0
25248	75482	3.0
25249	76121	3.0
25250	71348	10.0
25251	71659	9.0
25252	71662	5.0
25253	71666	10.0
25254	71670	5.0
25255	71978	10.0
25256	71994	3.0
25257	72312	3.0
25258	72617	3.0
25259	72620	10.0
25260	72623	6.0
25261	72629	6.0
25262	77904	7.0
25263	78218	2.0
25264	78236	3.0
25265	78543	2.0
25266	78557	4.0
25267	78863	2.0
25268	78873	2.0
25269	79511	10.0
25270	79514	7.0
25271	80150	7.0
25272	80460	7.0
25273	80472	10.0
25274	81754	5.0
25275	82078	9.0
25276	82717	3.0
25277	82718	10.0
25278	83343	5.0
25279	83359	6.0
25280	83667	9.0
25281	83981	9.0
25282	84301	7.0
25283	84303	5.0
25284	84631	9.0
25285	84947	3.0
25286	84950	10.0
25287	84952	5.0
25288	85261	5.0
25289	85279	7.0
25290	85582	3.0
25291	81776	9.0
25292	81778	7.0
25293	82093	2.0
25294	83043	3.0
25295	83681	8.0
25296	3456	9.0
25297	3781	2.0
25298	3783	7.0
25299	3789	2.0
25300	3792	10.0
25301	3796	7.0
25302	3797	10.0
25303	3798	9.0
25304	3469	8.0
25305	31427	9.0
25306	31430	3.0
25307	31120	9.0
25308	31153	10.0
25309	31785	10.0
25310	31798	3.0
25311	32117	3.0
25312	31804	8.0
25313	31819	10.0
25314	32268	3.0
25315	31871	3.0
25316	32169	2.0
25317	32171	5.0
25318	32172	3.0
25319	32173	9.0
25320	32186	3.0
25321	32189	3.0
25322	32196	10.0
25323	31916	10.0
25324	31944	8.0
25325	31945	10.0
25326	31946	3.0
25327	32246	5.0
25328	31980	9.0
25329	31985	3.0
25330	31697	9.0
25331	31722	5.0
25332	32046	7.0
25333	31752	9.0
25334	31758	5.0
25335	32060	3.0
25336	44334	10.0
25337	44336	3.0
25338	44339	10.0
25339	44659	7.0
25340	44661	9.0
25341	44991	10.0
25342	45304	9.0
25343	41473	2.0
25344	42751	3.0
25345	43069	8.0
25346	43074	5.0
25347	44032	3.0
25348	44036	3.0
25349	44038	7.0
25350	44677	3.0
25351	44685	9.0
25352	6106	9.0
25353	6120	7.0
25354	6121	6.0
25355	6431	7.0
25356	5825	7.0
25357	5847	10.0
25358	5850	9.0
25359	6173	10.0
25360	5865	3.0
25361	5871	3.0
25362	6184	5.0
25363	6206	10.0
25364	5917	9.0
25365	6229	5.0
25366	5924	7.0
25367	6255	8.0
25368	6256	8.0
25369	6258	5.0
25370	6583	3.0
25371	6587	9.0
25372	6589	10.0
25373	6903	7.0
25374	6604	6.0
25375	6606	7.0
25376	6608	10.0
25377	6609	8.0
25378	6926	3.0
25379	6647	8.0
25380	6661	3.0
25381	7071	7.0
25382	7074	6.0
25383	7075	8.0
25384	6667	7.0
25385	6683	10.0
25386	6685	7.0
25387	15554	5.0
25388	15843	7.0
25389	15855	7.0
25390	15572	7.0
25391	15287	6.0
25392	15289	7.0
25393	15295	2.0
25394	15297	10.0
25395	15609	3.0
25396	15318	3.0
25397	15637	7.0
25398	15638	9.0
25399	15654	6.0
25400	15344	6.0
25401	15350	8.0
25402	15660	7.0
25403	15666	6.0
25404	15670	6.0
25405	15371	1.0
25406	15682	5.0
25407	15689	10.0
25408	15379	9.0
25409	15380	9.0
25410	15384	9.0
25411	15697	2.0
25412	16358	9.0
25413	16361	3.0
25414	16372	10.0
25415	16041	10.0
25416	52092	10.0
25417	52101	10.0
25418	52110	8.0
25419	52420	10.0
25420	52432	5.0
25421	52749	5.0
25422	52752	7.0
25423	53388	10.0
25424	34302	3.0
25425	34303	3.0
25426	34334	5.0
25427	34652	10.0
25428	34653	2.0
25429	34348	7.0
25430	34663	7.0
25431	34678	8.0
25432	34364	5.0
25433	34793	2.0
25434	34392	9.0
25435	34680	6.0
25436	34683	6.0
25437	34417	9.0
25438	34421	3.0
25439	34433	7.0
25440	43836	5.0
25441	44143	2.0
25442	44792	8.0
25443	45444	5.0
25444	45454	10.0
25445	40953	9.0
25446	40970	3.0
25447	41611	5.0
25448	41934	5.0
25449	42255	4.0
25450	43207	7.0
25451	43216	3.0
25452	43524	3.0
25453	43533	10.0
25454	43842	9.0
25455	43845	8.0
25456	44168	3.0
25457	44182	9.0
25458	44489	9.0
25459	44810	3.0
25460	45139	10.0
25461	45145	6.0
25462	45472	10.0
25463	45473	1.0
25464	45482	2.0
25465	40658	5.0
25466	41299	3.0
25467	41633	2.0
25468	41942	9.0
25469	42261	3.0
25470	43223	0.0
25471	43224	2.0
25472	43543	3.0
25473	43863	3.0
25474	43868	3.0
25475	43869	9.0
25476	44198	10.0
25477	44840	3.0
25478	45491	9.0
25479	928	10.0
25480	1271	3.0
25481	944	9.0
25482	953	6.0
25483	1288	2.0
25484	1291	3.0
25485	961	7.0
25486	1324	2.0
25487	1027	6.0
25488	1045	10.0
25489	1058	6.0
25490	1079	9.0
25491	1080	7.0
25492	9949	8.0
25493	9652	7.0
25494	9984	3.0
25495	9985	3.0
25496	9993	5.0
25497	9681	6.0
25498	9684	3.0
25499	9686	5.0
25500	10001	7.0
25501	10024	2.0
25502	10025	6.0
25503	10033	3.0
25504	9730	5.0
25505	10680	3.0
25506	10689	7.0
25507	10387	7.0
25508	10395	3.0
25509	10707	7.0
25510	10709	10.0
25511	10401	2.0
25512	10449	10.0
25513	10456	9.0
25514	10745	9.0
25515	10766	3.0
25516	10775	3.0
25517	10776	3.0
25518	10481	8.0
25519	10789	9.0
25520	10504	3.0
25521	10512	10.0
25522	10522	7.0
25523	10535	3.0
25524	10831	9.0
25525	10546	10.0
25526	10254	3.0
25527	10256	3.0
25528	10568	9.0
25529	10261	3.0
25530	10265	3.0
25531	10267	9.0
25532	10585	3.0
25533	14304	9.0
25534	14607	6.0
25535	14327	10.0
25536	14028	3.0
25537	14346	7.0
25538	22907	3.0
25539	23225	5.0
25540	22930	10.0
25541	22936	7.0
25542	22949	3.0
25543	23267	3.0
25544	23274	9.0
25545	23920	2.0
25546	23921	9.0
25547	23605	1.0
25548	23948	5.0
25549	23952	10.0
25550	23953	2.0
25551	23620	3.0
25552	23963	3.0
25553	23690	10.0
25554	23694	6.0
25555	23715	9.0
25556	24031	7.0
25557	23725	5.0
25558	23729	7.0
25559	24047	3.0
25560	23743	9.0
25561	24069	2.0
25562	24071	10.0
25563	23816	9.0
25564	23514	3.0
25565	23522	7.0
25566	23842	9.0
25567	23855	5.0
25568	23558	1.0
25569	23574	9.0
25570	23896	9.0
25571	23586	3.0
25572	23590	2.0
25573	23903	5.0
25574	23909	2.0
25575	24224	3.0
25576	24539	3.0
25577	24244	9.0
25578	24561	3.0
25579	24260	5.0
25580	24596	9.0
25581	75839	10.0
25582	76170	3.0
25583	71379	3.0
25584	71700	2.0
25585	71710	9.0
25586	72020	3.0
25587	72348	3.0
25588	72672	7.0
25589	72978	6.0
25590	72986	10.0
25591	73617	7.0
25592	74276	10.0
25593	74577	10.0
25594	74581	3.0
25595	74592	10.0
25596	74906	10.0
25597	75227	3.0
25598	75538	2.0
25599	75543	5.0
25600	76180	10.0
25601	71404	7.0
25602	71721	3.0
25603	72037	8.0
25604	72050	3.0
25605	72363	6.0
25606	72685	7.0
25607	72689	9.0
25608	72694	5.0
25609	72996	2.0
25610	73957	3.0
25611	74285	2.0
25612	74294	10.0
25613	74599	6.0
25614	74616	9.0
25615	74929	5.0
25616	85300	10.0
25617	81788	7.0
25618	81798	7.0
25619	82426	3.0
25620	82438	10.0
25621	83704	10.0
25622	83706	2.0
25623	83712	3.0
25624	83713	3.0
25625	84989	10.0
25626	85320	5.0
25627	85627	3.0
25628	85638	9.0
25629	81499	3.0
25630	82130	9.0
25631	82131	10.0
25632	26770	10.0
25633	26774	2.0
25634	26779	7.0
25635	26786	6.0
25636	27114	10.0
25637	26800	8.0
25638	26810	3.0
25639	27223	2.0
25640	27232	7.0
25641	27121	7.0
25642	27129	8.0
25643	27132	10.0
25644	26839	5.0
25645	27158	6.0
25646	27165	5.0
25647	26892	8.0
25648	26904	6.0
25649	27215	8.0
25650	27216	2.0
25651	26918	6.0
25652	26925	7.0
25653	26928	10.0
25654	26931	1.0
25655	26956	3.0
25656	26642	7.0
25657	26644	10.0
25658	26646	5.0
25659	26653	9.0
25660	26962	3.0
25661	26970	7.0
25662	26977	7.0
25663	26995	9.0
25664	26712	10.0
25665	27030	7.0
25666	26717	7.0
25667	27391	10.0
25668	27412	2.0
25669	27421	10.0
25670	27422	10.0
25671	27425	10.0
25672	27436	7.0
25673	27763	6.0
25674	27440	7.0
25675	27452	7.0
25676	27453	3.0
25677	27877	10.0
25678	27782	3.0
25679	27797	4.0
25680	27481	8.0
25681	27798	7.0
25682	27812	6.0
25683	27511	3.0
25684	27515	5.0
25685	27837	3.0
25686	27551	7.0
25687	27250	3.0
25688	27568	9.0
25689	27572	7.0
25690	27272	9.0
25691	27274	7.0
25692	27275	3.0
25693	54505	10.0
25694	54832	10.0
25695	54833	7.0
25696	54841	9.0
25697	54846	10.0
25698	55161	3.0
25699	55803	3.0
25700	51313	10.0
25701	51642	3.0
25702	51959	3.0
25703	52294	10.0
25704	52614	4.0
25705	53572	7.0
25706	53894	3.0
25707	53899	9.0
25708	54217	8.0
25709	54527	9.0
25710	54533	3.0
25711	54536	7.0
25712	54867	10.0
25713	55182	3.0
25714	55507	10.0
25715	55509	3.0
25716	55819	2.0
25717	50998	10.0
25718	51000	10.0
25719	61157	4.0
25720	61166	8.0
25721	61794	2.0
25722	61797	10.0
25723	62114	3.0
25724	62117	7.0
25725	62449	7.0
25726	62753	9.0
25727	63718	6.0
25728	63723	10.0
25729	64357	10.0
25730	64359	10.0
25731	65323	8.0
25732	65955	6.0
25733	61505	7.0
25734	61813	3.0
25735	62149	7.0
25736	62775	10.0
25737	63099	2.0
25738	63100	3.0
25739	63421	6.0
25740	63426	7.0
25741	63429	2.0
25742	63431	7.0
25743	82770	2.0
25744	82773	2.0
25745	83404	7.0
25746	84047	3.0
25747	84052	10.0
25748	84363	3.0
25749	84365	9.0
25750	84373	10.0
25751	84380	3.0
25752	85335	0.0
25753	81503	3.0
25754	81509	3.0
25755	48	7.0
25756	62	10.0
25757	85	10.0
25758	90	10.0
25759	13	3.0
25760	19	10.0
25761	152	10.0
25762	214	10.0
25763	244	10.0
25764	275	10.0
25765	301	10.0
25766	351	10.0
25767	358	10.0
25768	370	10.0
25769	373	10.0
25770	408	10.0
25771	409	10.0
25772	427	3.0
25773	439	7.0
25774	461	9.0
25775	479	0.0
25776	480	10.0
25777	508	3.0
25778	527	9.0
25779	534	10.0
25780	542	7.0
25781	567	10.0
25782	578	7.0
25783	582	9.0
25784	593	9.0
25785	605	3.0
25786	621	9.0
25787	631	3.0
25788	658	1.0
25789	665	7.0
25790	671	7.0
25791	676	10.0
25792	709	10.0
25793	771	7.0
25794	778	1.0
25795	12155	9.0
25796	12463	9.0
25797	12482	3.0
25798	12488	8.0
25799	12516	6.0
25800	12525	7.0
25801	12527	7.0
25802	12539	9.0
25803	12221	3.0
25804	12550	6.0
25805	12243	3.0
25806	12560	9.0
25807	12880	9.0
25808	12896	10.0
25809	13206	7.0
25810	13214	10.0
25811	12915	2.0
25812	12932	7.0
25813	13256	10.0
25814	12957	3.0
25815	13359	9.0
25816	12975	3.0
25817	13261	10.0
25818	13272	6.0
25819	13274	7.0
25820	12982	3.0
25821	12992	3.0
25822	12997	6.0
25823	13280	3.0
25824	13283	5.0
25825	13011	10.0
25826	13303	7.0
25827	13034	3.0
25828	13041	7.0
25829	12762	9.0
25830	12766	2.0
25831	12777	9.0
25832	13082	6.0
25833	12783	9.0
25834	12786	9.0
25835	13109	10.0
25836	13132	5.0
25837	13144	8.0
25838	13148	3.0
25839	12856	6.0
25840	22355	5.0
25841	22695	7.0
25842	22700	5.0
25843	22704	3.0
25844	22707	3.0
25845	22721	10.0
25846	22406	5.0
25847	22819	5.0
25848	22419	2.0
25849	17056	5.0
25850	16763	10.0
25851	16774	3.0
25852	17058	2.0
25853	17076	3.0
25854	16789	8.0
25855	17088	3.0
25856	16823	7.0
25857	16545	4.0
25858	16566	3.0
25859	16892	3.0
25860	16916	7.0
25861	16610	3.0
25862	16629	8.0
25863	16938	10.0
25864	16641	6.0
25865	16958	3.0
25866	17620	10.0
25867	17633	6.0
25868	17310	7.0
25869	17312	8.0
25870	17646	9.0
25871	17659	3.0
25872	17690	10.0
25873	17693	10.0
25874	17694	7.0
25875	17695	9.0
25876	17359	7.0
25877	17792	7.0
25878	17394	6.0
25879	17702	3.0
25880	17408	7.0
25881	17743	7.0
25882	17752	6.0
25883	17439	3.0
25884	17450	10.0
25885	17161	10.0
25886	17174	3.0
25887	17478	6.0
25888	17184	8.0
25889	17190	7.0
25890	17199	6.0
25891	17534	4.0
25892	17222	3.0
25893	17232	3.0
25894	17540	3.0
25895	17544	9.0
25896	17242	7.0
25897	17560	3.0
25898	17561	10.0
25899	17573	9.0
25900	17265	7.0
25901	17273	3.0
25902	36022	3.0
25903	36024	9.0
25904	36035	5.0
25905	36037	7.0
25906	35770	4.0
25907	35480	9.0
25908	35494	9.0
25909	35504	5.0
25910	35506	10.0
25911	35820	9.0
25912	35845	10.0
25913	35544	3.0
25914	35548	2.0
25915	36520	10.0
25916	36540	3.0
25917	36235	10.0
25918	36572	9.0
25919	36240	10.0
25920	36245	5.0
25921	36250	3.0
25922	36255	3.0
25923	36580	3.0
25924	36588	10.0
25925	36266	9.0
25926	36268	7.0
25927	36269	7.0
25928	36290	2.0
25929	36618	3.0
25930	36628	3.0
25931	36629	3.0
25932	36638	9.0
25933	36649	9.0
25934	36653	10.0
25935	36657	2.0
25936	36668	5.0
25937	36677	8.0
25938	36375	1.0
25939	36062	6.0
25940	36065	5.0
25941	36071	9.0
25942	36072	9.0
25943	36391	9.0
25944	36396	9.0
25945	36080	9.0
25946	36090	10.0
25947	36417	3.0
25948	36443	7.0
25949	36446	5.0
25950	36452	7.0
25951	36459	3.0
25952	36153	7.0
25953	36466	3.0
25954	36164	2.0
25955	36184	9.0
25956	36185	3.0
25957	43337	5.0
25958	43653	2.0
25959	43655	7.0
25960	43657	7.0
25961	43974	8.0
25962	43980	10.0
25963	44304	10.0
25964	44615	3.0
25965	44624	10.0
25966	54291	3.0
25967	54610	2.0
25968	54931	7.0
25969	54944	9.0
25970	55263	10.0
25971	55903	5.0
25972	51074	10.0
25973	51091	3.0
25974	51406	3.0
25975	51413	9.0
25976	51726	10.0
25977	51739	8.0
25978	52379	9.0
25979	52392	10.0
25980	53031	7.0
25981	53346	3.0
25982	54312	10.0
25983	54320	9.0
25984	54641	5.0
25985	54959	9.0
25986	54966	5.0
25987	54967	10.0
25988	60380	3.0
25989	60386	7.0
25990	60710	10.0
25991	61012	9.0
25992	61026	10.0
25993	61029	2.0
25994	56235	9.0
25995	56242	3.0
25996	56562	3.0
25997	56878	3.0
25998	56889	3.0
25999	57194	10.0
26000	57512	10.0
26001	57838	10.0
26002	57842	3.0
26003	58156	3.0
26004	58164	9.0
26005	58168	7.0
26006	58478	10.0
26007	58798	10.0
26008	59433	9.0
26009	60075	9.0
26010	60077	9.0
26011	60086	5.0
26012	60713	7.0
26013	56258	10.0
26014	56260	7.0
26015	56267	3.0
26016	56590	10.0
26017	56909	10.0
26018	57861	10.0
26019	58187	3.0
26020	58190	8.0
26021	58492	7.0
26022	59150	6.0
26023	59774	3.0
26024	61252	8.0
26025	61256	5.0
26026	61263	7.0
26027	61577	10.0
26028	61580	7.0
26029	61584	7.0
26030	61906	7.0
26031	62220	4.0
26032	62533	6.0
26033	62546	8.0
26034	62547	9.0
26035	62867	9.0
26036	63177	3.0
26037	63179	7.0
26038	63504	8.0
26039	63823	10.0
26040	63824	7.0
26041	64455	3.0
26042	64457	5.0
26043	64789	3.0
26044	65094	9.0
26045	65113	9.0
26046	65421	2.0
26047	65749	7.0
26048	61277	9.0
26049	61926	7.0
26050	62559	3.0
26051	62571	2.0
26052	62887	2.0
26053	63514	2.0
26054	63523	3.0
26055	63532	7.0
26056	63840	10.0
26057	64169	4.0
26058	64474	7.0
26059	64480	7.0
26060	64803	2.0
26061	65119	3.0
26062	65127	10.0
26063	65440	3.0
26064	75254	10.0
26065	75568	6.0
26066	75884	3.0
26067	76210	8.0
26068	71432	10.0
26069	71735	7.0
26070	71751	10.0
26071	71752	7.0
26072	72056	2.0
26073	72057	3.0
26074	72058	3.0
26075	72379	7.0
26076	72385	7.0
26077	72702	2.0
26078	73030	3.0
26079	73339	3.0
26080	73343	6.0
26081	73347	3.0
26082	74309	8.0
26083	74939	7.0
26084	74944	9.0
26085	75269	10.0
26086	75589	3.0
26087	75594	9.0
26088	71437	3.0
26089	1742	9.0
26090	1756	10.0
26091	1440	10.0
26092	1462	10.0
26093	1481	7.0
26094	1839	3.0
26095	1524	4.0
26096	1528	9.0
26097	2508	10.0
26098	2190	9.0
26099	2192	3.0
26100	2536	3.0
26101	2545	9.0
26102	2547	9.0
26103	2555	6.0
26104	2232	2.0
26105	2233	3.0
26106	2564	7.0
26107	2673	10.0
26108	11435	3.0
26109	11129	5.0
26110	11138	10.0
26111	11147	9.0
26112	11463	3.0
26113	11467	3.0
26114	11185	3.0
26115	10885	10.0
26116	11232	2.0
26117	10926	3.0
26118	10931	9.0
26119	10932	9.0
26120	10935	3.0
